"Seade","Mõõtmise aeg","elektrijuhtivus","hägusus","hapnik","pH","Laekumise aeg"
"Muuli VKM","14.04.2024 22:55","674 μS/cm","657.36 NTU","9.01 mg/L","7.37","14.04.2024 22:57"
"Muuli VKM","14.04.2024 22:50","675 μS/cm","656.42 NTU","9.06 mg/L","7.38","14.04.2024 22:52"
"Muuli VKM","14.04.2024 22:45","674 μS/cm","654.78 NTU","9.02 mg/L","7.38","14.04.2024 22:47"
"Muuli VKM","14.04.2024 22:40","674 μS/cm","652.83 NTU","9.04 mg/L","7.39","14.04.2024 22:42"
"Muuli VKM","14.04.2024 22:35","674 μS/cm","650.8 NTU","9.06 mg/L","7.39","14.04.2024 22:37"
"Muuli VKM","14.04.2024 22:30","674 μS/cm","648.53 NTU","9.04 mg/L","7.4","14.04.2024 22:32"
"Muuli VKM","14.04.2024 22:25","674 μS/cm","646.44 NTU","9.04 mg/L","7.41","14.04.2024 22:27"
"Muuli VKM","14.04.2024 22:20","674 μS/cm","644.91 NTU","9.05 mg/L","7.41","14.04.2024 22:22"
"Muuli VKM","14.04.2024 22:15","674 μS/cm","643.4 NTU","9.04 mg/L","7.42","14.04.2024 22:17"
"Muuli VKM","14.04.2024 22:10","674 μS/cm","642.06 NTU","9.04 mg/L","7.43","14.04.2024 22:12"
"Muuli VKM","14.04.2024 22:05","674 μS/cm","641.23 NTU","9.04 mg/L","7.43","14.04.2024 22:07"
"Muuli VKM","14.04.2024 22:00","673 μS/cm","639.52 NTU","9.04 mg/L","7.44","14.04.2024 22:02"
"Muuli VKM","14.04.2024 21:55","673 μS/cm","652.45 NTU","9.04 mg/L","7.44","14.04.2024 21:57"
"Muuli VKM","14.04.2024 21:50","673 μS/cm","659.92 NTU","9.02 mg/L","7.45","14.04.2024 21:52"
"Muuli VKM","14.04.2024 21:45","674 μS/cm","664.26 NTU","9.05 mg/L","7.46","14.04.2024 21:47"
"Muuli VKM","14.04.2024 21:40","675 μS/cm","668.82 NTU","9.07 mg/L","7.46","14.04.2024 21:42"
"Muuli VKM","14.04.2024 21:35","675 μS/cm","673.21 NTU","9.05 mg/L","7.47","14.04.2024 21:37"
"Muuli VKM","14.04.2024 21:30","676 μS/cm","677.1 NTU","9.03 mg/L","7.47","14.04.2024 21:32"
"Muuli VKM","14.04.2024 21:25","676 μS/cm","681.09 NTU","9.04 mg/L","7.48","14.04.2024 21:27"
"Muuli VKM","14.04.2024 21:20","677 μS/cm","685.1 NTU","9.04 mg/L","7.48","14.04.2024 21:22"
"Muuli VKM","14.04.2024 21:15","678 μS/cm","688.92 NTU","9.04 mg/L","7.47","14.04.2024 21:17"
"Muuli VKM","14.04.2024 21:10","678 μS/cm","693.95 NTU","9 mg/L","7.46","14.04.2024 21:12"
"Muuli VKM","14.04.2024 21:05","678 μS/cm","685.1 NTU","9 mg/L","7.44","14.04.2024 21:07"
"Muuli VKM","14.04.2024 21:00","677 μS/cm","682.23 NTU","8.95 mg/L","7.4","14.04.2024 21:02"
"Muuli VKM","14.04.2024 20:55","677 μS/cm","682.75 NTU","8.99 mg/L","7.41","14.04.2024 20:57"
"Muuli VKM","14.04.2024 20:50","676 μS/cm","683.37 NTU","8.95 mg/L","7.41","14.04.2024 20:52"
"Muuli VKM","14.04.2024 20:45","676 μS/cm","684.17 NTU","8.96 mg/L","7.42","14.04.2024 20:47"
"Muuli VKM","14.04.2024 20:40","676 μS/cm","685.02 NTU","8.96 mg/L","7.42","14.04.2024 20:42"
"Muuli VKM","14.04.2024 20:35","675 μS/cm","686 NTU","8.96 mg/L","7.43","14.04.2024 20:37"
"Muuli VKM","14.04.2024 20:30","674 μS/cm","687.1 NTU","8.96 mg/L","7.43","14.04.2024 20:32"
"Muuli VKM","14.04.2024 20:25","674 μS/cm","688.29 NTU","8.94 mg/L","7.44","14.04.2024 20:27"
"Muuli VKM","14.04.2024 20:20","674 μS/cm","689.47 NTU","8.98 mg/L","7.44","14.04.2024 20:22"
"Muuli VKM","14.04.2024 20:15","673 μS/cm","690.87 NTU","8.93 mg/L","7.45","14.04.2024 20:17"
"Muuli VKM","14.04.2024 20:10","673 μS/cm","692.26 NTU","8.96 mg/L","7.45","14.04.2024 20:12"
"Muuli VKM","14.04.2024 20:05","673 μS/cm","693.5 NTU","8.96 mg/L","7.46","14.04.2024 20:07"
"Muuli VKM","14.04.2024 20:00","673 μS/cm","687.5 NTU","8.94 mg/L","7.46","14.04.2024 20:02"
"Muuli VKM","14.04.2024 19:55","672 μS/cm","678.35 NTU","8.95 mg/L","7.47","14.04.2024 19:57"
"Muuli VKM","14.04.2024 19:50","670 μS/cm","670.23 NTU","8.92 mg/L","7.47","14.04.2024 19:52"
"Muuli VKM","14.04.2024 19:45","660 μS/cm","658.99 NTU","8.96 mg/L","7.47","14.04.2024 19:47"
"Muuli VKM","14.04.2024 19:40","650 μS/cm","647.81 NTU","8.92 mg/L","7.48","14.04.2024 19:42"
"Muuli VKM","14.04.2024 19:35","640 μS/cm","636.63 NTU","8.92 mg/L","7.48","14.04.2024 19:37"
"Muuli VKM","14.04.2024 19:30","631 μS/cm","625.4 NTU","8.9 mg/L","7.48","14.04.2024 19:32"
"Muuli VKM","14.04.2024 19:25","622 μS/cm","614.02 NTU","8.92 mg/L","7.48","14.04.2024 19:27"
"Muuli VKM","14.04.2024 19:20","612 μS/cm","602.14 NTU","8.9 mg/L","7.47","14.04.2024 19:22"
"Muuli VKM","14.04.2024 19:15","602 μS/cm","590.26 NTU","8.89 mg/L","7.45","14.04.2024 19:17"
"Muuli VKM","14.04.2024 19:10","592 μS/cm","585.46 NTU","8.87 mg/L","7.42","14.04.2024 19:12"
"Muuli VKM","14.04.2024 19:05","583 μS/cm","583.74 NTU","8.84 mg/L","7.39","14.04.2024 19:07"
"Muuli VKM","14.04.2024 19:00","578 μS/cm","580.85 NTU","8.86 mg/L","7.38","14.04.2024 19:02"
"Muuli VKM","14.04.2024 18:55","577 μS/cm","580.95 NTU","8.86 mg/L","7.38","14.04.2024 18:57"
"Muuli VKM","14.04.2024 18:50","577 μS/cm","581.06 NTU","8.86 mg/L","7.39","14.04.2024 18:52"
"Muuli VKM","14.04.2024 18:45","576 μS/cm","581.09 NTU","8.86 mg/L","7.39","14.04.2024 18:47"
"Muuli VKM","14.04.2024 18:40","575 μS/cm","581.13 NTU","8.85 mg/L","7.4","14.04.2024 18:42"
"Muuli VKM","14.04.2024 18:35","574 μS/cm","581.11 NTU","8.83 mg/L","7.4","14.04.2024 18:37"
"Muuli VKM","14.04.2024 18:30","573 μS/cm","581.52 NTU","8.85 mg/L","7.41","14.04.2024 18:32"
"Muuli VKM","14.04.2024 18:25","573 μS/cm","582.01 NTU","8.85 mg/L","7.41","14.04.2024 18:27"
"Muuli VKM","14.04.2024 18:20","572 μS/cm","582.49 NTU","8.86 mg/L","7.42","14.04.2024 18:22"
"Muuli VKM","14.04.2024 18:15","571 μS/cm","582.94 NTU","8.86 mg/L","7.42","14.04.2024 18:17"
"Muuli VKM","14.04.2024 18:10","570 μS/cm","583.57 NTU","8.84 mg/L","7.43","14.04.2024 18:12"
"Muuli VKM","14.04.2024 18:05","569 μS/cm","584.39 NTU","8.84 mg/L","7.44","14.04.2024 18:07"
"Muuli VKM","14.04.2024 18:00","570 μS/cm","581.44 NTU","8.83 mg/L","7.44","14.04.2024 18:02"
"Muuli VKM","14.04.2024 17:55","570 μS/cm","578.37 NTU","8.84 mg/L","7.45","14.04.2024 17:57"
"Muuli VKM","14.04.2024 17:50","568 μS/cm","577.4 NTU","8.83 mg/L","7.46","14.04.2024 17:52"
"Muuli VKM","14.04.2024 17:45","569 μS/cm","580.41 NTU","8.81 mg/L","7.46","14.04.2024 17:47"
"Muuli VKM","14.04.2024 17:40","570 μS/cm","581.3 NTU","8.83 mg/L","7.47","14.04.2024 17:42"
"Muuli VKM","14.04.2024 17:35","571 μS/cm","581.35 NTU","8.82 mg/L","7.47","14.04.2024 17:37"
"Muuli VKM","14.04.2024 17:30","572 μS/cm","581.84 NTU","8.81 mg/L","7.47","14.04.2024 17:32"
"Muuli VKM","14.04.2024 17:25","575 μS/cm","582.41 NTU","8.81 mg/L","7.48","14.04.2024 17:27"
"Muuli VKM","14.04.2024 17:20","577 μS/cm","583.09 NTU","8.78 mg/L","7.47","14.04.2024 17:22"
"Muuli VKM","14.04.2024 17:15","579 μS/cm","583.65 NTU","8.78 mg/L","7.46","14.04.2024 17:17"
"Muuli VKM","14.04.2024 17:10","580 μS/cm","588.06 NTU","8.76 mg/L","7.45","14.04.2024 17:12"
"Muuli VKM","14.04.2024 17:05","582 μS/cm","592.81 NTU","8.75 mg/L","7.43","14.04.2024 17:07"
"Muuli VKM","14.04.2024 17:00","584 μS/cm","595.62 NTU","8.73 mg/L","7.41","14.04.2024 17:02"
"Muuli VKM","14.04.2024 16:55","584 μS/cm","594.44 NTU","8.73 mg/L","7.42","14.04.2024 16:57"
"Muuli VKM","14.04.2024 16:50","584 μS/cm","595.51 NTU","8.75 mg/L","7.42","14.04.2024 16:52"
"Muuli VKM","14.04.2024 16:45","585 μS/cm","597.85 NTU","8.74 mg/L","7.43","14.04.2024 16:47"
"Muuli VKM","14.04.2024 16:40","585 μS/cm","600.08 NTU","8.72 mg/L","7.43","14.04.2024 16:42"
"Muuli VKM","14.04.2024 16:35","584 μS/cm","594.67 NTU","8.71 mg/L","7.44","14.04.2024 16:37"
"Muuli VKM","14.04.2024 16:30","583 μS/cm","589.43 NTU","8.71 mg/L","7.45","14.04.2024 16:32"
"Muuli VKM","14.04.2024 16:25","583 μS/cm","584.76 NTU","8.73 mg/L","7.45","14.04.2024 16:27"
"Muuli VKM","14.04.2024 16:20","583 μS/cm","579.91 NTU","8.71 mg/L","7.46","14.04.2024 16:22"
"Muuli VKM","14.04.2024 16:15","583 μS/cm","575.02 NTU","8.72 mg/L","7.47","14.04.2024 16:17"
"Muuli VKM","14.04.2024 16:10","583 μS/cm","570.57 NTU","8.72 mg/L","7.47","14.04.2024 16:12"
"Muuli VKM","14.04.2024 16:05","583 μS/cm","566.65 NTU","8.71 mg/L","7.48","14.04.2024 16:07"
"Muuli VKM","14.04.2024 16:00","586 μS/cm","571.15 NTU","8.71 mg/L","7.49","14.04.2024 16:02"
"Muuli VKM","14.04.2024 15:55","591 μS/cm","569.67 NTU","8.7 mg/L","7.5","14.04.2024 15:57"
"Muuli VKM","14.04.2024 15:50","599 μS/cm","604.56 NTU","8.67 mg/L","7.51","14.04.2024 15:52"
"Muuli VKM","14.04.2024 15:45","623 μS/cm","629.27 NTU","8.69 mg/L","7.51","14.04.2024 15:47"
"Muuli VKM","14.04.2024 15:40","647 μS/cm","653.49 NTU","8.68 mg/L","7.52","14.04.2024 15:42"
"Muuli VKM","14.04.2024 15:35","670 μS/cm","676.34 NTU","8.65 mg/L","7.53","14.04.2024 15:37"
"Muuli VKM","14.04.2024 15:30","694 μS/cm","698.86 NTU","8.63 mg/L","7.54","14.04.2024 15:32"
"Muuli VKM","14.04.2024 15:25","717 μS/cm","721.11 NTU","8.65 mg/L","7.55","14.04.2024 15:27"
"Muuli VKM","14.04.2024 15:20","741 μS/cm","742.29 NTU","8.61 mg/L","7.56","14.04.2024 15:22"
"Muuli VKM","14.04.2024 15:15","764 μS/cm","762.66 NTU","8.57 mg/L","7.55","14.04.2024 15:17"
"Muuli VKM","14.04.2024 15:10","784 μS/cm","768.9 NTU","8.54 mg/L","7.55","14.04.2024 15:12"
"Muuli VKM","14.04.2024 15:05","803 μS/cm","780.66 NTU","8.54 mg/L","7.49","14.04.2024 15:07"
"Muuli VKM","14.04.2024 15:00","830 μS/cm","755.57 NTU","8.7 mg/L","7.43","14.04.2024 15:02"
"Muuli VKM","14.04.2024 14:55","829 μS/cm","748.53 NTU","8.7 mg/L","7.44","14.04.2024 14:57"
"Muuli VKM","14.04.2024 14:50","828 μS/cm","741.54 NTU","8.71 mg/L","7.44","14.04.2024 14:52"
"Muuli VKM","14.04.2024 14:45","828 μS/cm","735.17 NTU","8.71 mg/L","7.45","14.04.2024 14:47"
"Muuli VKM","14.04.2024 14:40","828 μS/cm","729.03 NTU","8.71 mg/L","7.46","14.04.2024 14:42"
"Muuli VKM","14.04.2024 14:35","828 μS/cm","722.62 NTU","8.69 mg/L","7.46","14.04.2024 14:37"
"Muuli VKM","14.04.2024 14:30","827 μS/cm","716.59 NTU","8.69 mg/L","7.47","14.04.2024 14:32"
"Muuli VKM","14.04.2024 14:25","826 μS/cm","710.97 NTU","8.74 mg/L","7.48","14.04.2024 14:27"
"Muuli VKM","14.04.2024 14:20","826 μS/cm","710.44 NTU","8.72 mg/L","7.48","14.04.2024 14:22"
"Muuli VKM","14.04.2024 14:15","826 μS/cm","710.18 NTU","8.71 mg/L","7.49","14.04.2024 14:17"
"Muuli VKM","14.04.2024 14:10","825 μS/cm","709.88 NTU","8.7 mg/L","7.49","14.04.2024 14:12"
"Muuli VKM","14.04.2024 14:05","825 μS/cm","710.4 NTU","8.72 mg/L","7.5","14.04.2024 14:07"
"Muuli VKM","14.04.2024 14:00","826 μS/cm","714.51 NTU","8.72 mg/L","7.51","14.04.2024 14:02"
"Muuli VKM","14.04.2024 13:55","823 μS/cm","745.27 NTU","8.73 mg/L","7.52","14.04.2024 13:57"
"Muuli VKM","14.04.2024 13:50","821 μS/cm","756.76 NTU","8.72 mg/L","7.53","14.04.2024 13:52"
"Muuli VKM","14.04.2024 13:45","823 μS/cm","752.64 NTU","8.74 mg/L","7.53","14.04.2024 13:47"
"Muuli VKM","14.04.2024 13:40","826 μS/cm","748.53 NTU","8.74 mg/L","7.54","14.04.2024 13:42"
"Muuli VKM","14.04.2024 13:35","829 μS/cm","744.32 NTU","8.72 mg/L","7.55","14.04.2024 13:37"
"Muuli VKM","14.04.2024 13:30","832 μS/cm","740.42 NTU","8.72 mg/L","7.56","14.04.2024 13:32"
"Muuli VKM","14.04.2024 13:25","835 μS/cm","736.12 NTU","8.7 mg/L","7.57","14.04.2024 13:27"
"Muuli VKM","14.04.2024 13:20","838 μS/cm","732.21 NTU","8.67 mg/L","7.58","14.04.2024 13:22"
"Muuli VKM","14.04.2024 13:15","840 μS/cm","727.06 NTU","8.65 mg/L","7.59","14.04.2024 13:17"
"Muuli VKM","14.04.2024 13:10","843 μS/cm","718.38 NTU","8.63 mg/L","7.6","14.04.2024 13:12"
"Muuli VKM","14.04.2024 13:05","853 μS/cm","683.08 NTU","8.72 mg/L","7.57","14.04.2024 13:07"
"Muuli VKM","14.04.2024 13:00","878 μS/cm","667.25 NTU","8.9 mg/L","7.55","14.04.2024 13:02"
"Muuli VKM","14.04.2024 12:55","879 μS/cm","667.37 NTU","8.91 mg/L","7.55","14.04.2024 12:57"
"Muuli VKM","14.04.2024 12:50","879 μS/cm","667.57 NTU","8.9 mg/L","7.55","14.04.2024 12:52"
"Muuli VKM","14.04.2024 12:45","879 μS/cm","667.66 NTU","8.9 mg/L","7.56","14.04.2024 12:47"
"Muuli VKM","14.04.2024 12:40","878 μS/cm","667.9 NTU","8.93 mg/L","7.56","14.04.2024 12:42"
"Muuli VKM","14.04.2024 12:35","878 μS/cm","668.17 NTU","8.89 mg/L","7.57","14.04.2024 12:37"
"Muuli VKM","14.04.2024 12:30","879 μS/cm","668.07 NTU","8.91 mg/L","7.57","14.04.2024 12:32"
"Muuli VKM","14.04.2024 12:25","879 μS/cm","667.75 NTU","8.91 mg/L","7.58","14.04.2024 12:27"
"Muuli VKM","14.04.2024 12:20","879 μS/cm","667.45 NTU","8.91 mg/L","7.58","14.04.2024 12:22"
"Muuli VKM","14.04.2024 12:15","879 μS/cm","667.02 NTU","8.91 mg/L","7.59","14.04.2024 12:17"
"Muuli VKM","14.04.2024 12:10","879 μS/cm","664.33 NTU","8.91 mg/L","7.59","14.04.2024 12:12"
"Muuli VKM","14.04.2024 12:05","879 μS/cm","661.54 NTU","8.89 mg/L","7.6","14.04.2024 12:07"
"Muuli VKM","14.04.2024 12:00","880 μS/cm","651.34 NTU","8.88 mg/L","7.61","14.04.2024 12:02"
"Muuli VKM","14.04.2024 11:55","882 μS/cm","674.67 NTU","8.88 mg/L","7.61","14.04.2024 11:57"
"Muuli VKM","14.04.2024 11:50","883 μS/cm","668.35 NTU","8.87 mg/L","7.62","14.04.2024 11:52"
"Muuli VKM","14.04.2024 11:45","885 μS/cm","665.11 NTU","8.87 mg/L","7.62","14.04.2024 11:47"
"Muuli VKM","14.04.2024 11:40","886 μS/cm","662.14 NTU","8.86 mg/L","7.63","14.04.2024 11:42"
"Muuli VKM","14.04.2024 11:35","887 μS/cm","659.59 NTU","8.85 mg/L","7.63","14.04.2024 11:37"
"Muuli VKM","14.04.2024 11:30","889 μS/cm","657.23 NTU","8.86 mg/L","7.63","14.04.2024 11:32"
"Muuli VKM","14.04.2024 11:25","890 μS/cm","655.09 NTU","8.84 mg/L","7.63","14.04.2024 11:27"
"Muuli VKM","14.04.2024 11:20","892 μS/cm","654.87 NTU","8.85 mg/L","7.63","14.04.2024 11:22"
"Muuli VKM","14.04.2024 11:15","893 μS/cm","655.04 NTU","8.81 mg/L","7.61","14.04.2024 11:17"
"Muuli VKM","14.04.2024 11:10","892 μS/cm","662.56 NTU","8.76 mg/L","7.58","14.04.2024 11:12"
"Muuli VKM","14.04.2024 11:05","893 μS/cm","636.53 NTU","8.77 mg/L","7.54","14.04.2024 11:07"
"Muuli VKM","14.04.2024 11:00","895 μS/cm","639.98 NTU","8.75 mg/L","7.51","14.04.2024 11:02"
"Muuli VKM","14.04.2024 10:55","895 μS/cm","640.36 NTU","8.75 mg/L","7.51","14.04.2024 10:57"
"Muuli VKM","14.04.2024 10:50","895 μS/cm","640.95 NTU","8.75 mg/L","7.51","14.04.2024 10:57"
"Muuli VKM","14.04.2024 10:45","895 μS/cm","641.26 NTU","8.75 mg/L","7.52","14.04.2024 10:47"
"Muuli VKM","14.04.2024 10:40","894 μS/cm","641.46 NTU","8.73 mg/L","7.52","14.04.2024 10:42"
"Muuli VKM","14.04.2024 10:35","893 μS/cm","641.82 NTU","8.75 mg/L","7.53","14.04.2024 10:37"
"Muuli VKM","14.04.2024 10:30","893 μS/cm","642.41 NTU","8.74 mg/L","7.53","14.04.2024 10:32"
"Muuli VKM","14.04.2024 10:25","893 μS/cm","643.01 NTU","8.72 mg/L","7.54","14.04.2024 10:27"
"Muuli VKM","14.04.2024 10:20","892 μS/cm","644.02 NTU","8.73 mg/L","7.54","14.04.2024 10:22"
"Muuli VKM","14.04.2024 10:15","890 μS/cm","645.13 NTU","8.74 mg/L","7.55","14.04.2024 10:17"
"Muuli VKM","14.04.2024 10:10","889 μS/cm","647 NTU","8.73 mg/L","7.55","14.04.2024 10:12"
"Muuli VKM","14.04.2024 10:05","888 μS/cm","649.17 NTU","8.75 mg/L","7.56","14.04.2024 10:07"
"Muuli VKM","14.04.2024 10:00","888 μS/cm","660.11 NTU","8.72 mg/L","7.56","14.04.2024 10:07"
"Muuli VKM","14.04.2024 09:55","888 μS/cm","688.28 NTU","8.72 mg/L","7.57","14.04.2024 09:57"
"Muuli VKM","14.04.2024 09:50","886 μS/cm","690.24 NTU","8.69 mg/L","7.58","14.04.2024 09:57"
"Muuli VKM","14.04.2024 09:45","881 μS/cm","684.26 NTU","8.69 mg/L","7.58","14.04.2024 09:47"
"Muuli VKM","14.04.2024 09:40","875 μS/cm","678.46 NTU","8.7 mg/L","7.59","14.04.2024 09:42"
"Muuli VKM","14.04.2024 09:35","869 μS/cm","672.37 NTU","8.69 mg/L","7.59","14.04.2024 09:37"
"Muuli VKM","14.04.2024 09:30","864 μS/cm","666.01 NTU","8.68 mg/L","7.6","14.04.2024 09:32"
"Muuli VKM","14.04.2024 09:25","860 μS/cm","659.5 NTU","8.64 mg/L","7.6","14.04.2024 09:27"
"Muuli VKM","14.04.2024 09:20","855 μS/cm","652.38 NTU","8.62 mg/L","7.6","14.04.2024 09:27"
"Muuli VKM","14.04.2024 09:15","848 μS/cm","645.12 NTU","8.59 mg/L","7.58","14.04.2024 09:17"
"Muuli VKM","14.04.2024 09:10","841 μS/cm","628.98 NTU","8.57 mg/L","7.55","14.04.2024 09:12"
"Muuli VKM","14.04.2024 09:05","837 μS/cm","595.85 NTU","8.59 mg/L","7.51","14.04.2024 09:07"
"Muuli VKM","14.04.2024 09:00","850 μS/cm","588.95 NTU","8.72 mg/L","7.5","14.04.2024 09:07"
"Muuli VKM","14.04.2024 08:55","850 μS/cm","589.72 NTU","8.71 mg/L","7.5","14.04.2024 08:57"
"Muuli VKM","14.04.2024 08:50","850 μS/cm","590.12 NTU","8.69 mg/L","7.51","14.04.2024 08:52"
"Muuli VKM","14.04.2024 08:45","849 μS/cm","590.53 NTU","8.74 mg/L","7.51","14.04.2024 08:47"
"Muuli VKM","14.04.2024 08:40","849 μS/cm","590.98 NTU","8.71 mg/L","7.51","14.04.2024 08:42"
"Muuli VKM","14.04.2024 08:35","848 μS/cm","591.28 NTU","8.74 mg/L","7.52","14.04.2024 08:37"
"Muuli VKM","14.04.2024 08:30","847 μS/cm","591.4 NTU","8.71 mg/L","7.52","14.04.2024 08:32"
"Muuli VKM","14.04.2024 08:25","847 μS/cm","591.28 NTU","8.7 mg/L","7.53","14.04.2024 08:27"
"Muuli VKM","14.04.2024 08:20","846 μS/cm","591.13 NTU","8.72 mg/L","7.54","14.04.2024 08:22"
"Muuli VKM","14.04.2024 08:15","846 μS/cm","590.49 NTU","8.73 mg/L","7.54","14.04.2024 08:17"
"Muuli VKM","14.04.2024 08:10","845 μS/cm","589.49 NTU","8.73 mg/L","7.55","14.04.2024 08:12"
"Muuli VKM","14.04.2024 08:05","845 μS/cm","588.45 NTU","8.71 mg/L","7.55","14.04.2024 08:07"
"Muuli VKM","14.04.2024 08:00","844 μS/cm","587.22 NTU","8.71 mg/L","7.56","14.04.2024 08:02"
"Muuli VKM","14.04.2024 07:55","845 μS/cm","622.85 NTU","8.71 mg/L","7.57","14.04.2024 07:57"
"Muuli VKM","14.04.2024 07:50","845 μS/cm","620.93 NTU","8.72 mg/L","7.57","14.04.2024 07:52"
"Muuli VKM","14.04.2024 07:45","847 μS/cm","627.1 NTU","8.73 mg/L","7.58","14.04.2024 07:47"
"Muuli VKM","14.04.2024 07:40","848 μS/cm","633.49 NTU","8.73 mg/L","7.58","14.04.2024 07:42"
"Muuli VKM","14.04.2024 07:35","849 μS/cm","640.06 NTU","8.73 mg/L","7.58","14.04.2024 07:37"
"Muuli VKM","14.04.2024 07:30","850 μS/cm","646.76 NTU","8.71 mg/L","7.59","14.04.2024 07:32"
"Muuli VKM","14.04.2024 07:25","851 μS/cm","653.78 NTU","8.69 mg/L","7.59","14.04.2024 07:27"
"Muuli VKM","14.04.2024 07:20","852 μS/cm","661.24 NTU","8.71 mg/L","7.58","14.04.2024 07:22"
"Muuli VKM","14.04.2024 07:15","853 μS/cm","668.84 NTU","8.69 mg/L","7.57","14.04.2024 07:17"
"Muuli VKM","14.04.2024 07:10","854 μS/cm","676.98 NTU","8.65 mg/L","7.54","14.04.2024 07:12"
"Muuli VKM","14.04.2024 07:05","854 μS/cm","648.24 NTU","8.63 mg/L","7.49","14.04.2024 07:07"
"Muuli VKM","14.04.2024 07:00","853 μS/cm","656.99 NTU","8.59 mg/L","7.47","14.04.2024 07:02"
"Muuli VKM","14.04.2024 06:55","852 μS/cm","657.58 NTU","8.6 mg/L","7.47","14.04.2024 07:02"
"Muuli VKM","14.04.2024 06:50","852 μS/cm","658.09 NTU","8.6 mg/L","7.48","14.04.2024 06:52"
"Muuli VKM","14.04.2024 06:45","852 μS/cm","658.81 NTU","8.62 mg/L","7.48","14.04.2024 06:47"
"Muuli VKM","14.04.2024 06:40","852 μS/cm","659.27 NTU","8.62 mg/L","7.49","14.04.2024 06:42"
"Muuli VKM","14.04.2024 06:35","851 μS/cm","659.33 NTU","8.6 mg/L","7.49","14.04.2024 06:37"
"Muuli VKM","14.04.2024 06:30","851 μS/cm","659.27 NTU","8.62 mg/L","7.5","14.04.2024 06:32"
"Muuli VKM","14.04.2024 06:25","850 μS/cm","659.01 NTU","8.62 mg/L","7.5","14.04.2024 06:27"
"Muuli VKM","14.04.2024 06:20","849 μS/cm","658.56 NTU","8.61 mg/L","7.51","14.04.2024 06:22"
"Muuli VKM","14.04.2024 06:15","848 μS/cm","658.36 NTU","8.61 mg/L","7.51","14.04.2024 06:17"
"Muuli VKM","14.04.2024 06:10","848 μS/cm","658.41 NTU","8.63 mg/L","7.52","14.04.2024 06:12"
"Muuli VKM","14.04.2024 06:05","847 μS/cm","659.19 NTU","8.63 mg/L","7.52","14.04.2024 06:07"
"Muuli VKM","14.04.2024 06:00","844 μS/cm","679.18 NTU","8.6 mg/L","7.53","14.04.2024 06:02"
"Muuli VKM","14.04.2024 05:55","841 μS/cm","701.56 NTU","8.63 mg/L","7.53","14.04.2024 05:57"
"Muuli VKM","14.04.2024 05:50","839 μS/cm","691.99 NTU","8.64 mg/L","7.54","14.04.2024 05:52"
"Muuli VKM","14.04.2024 05:45","837 μS/cm","688.76 NTU","8.61 mg/L","7.54","14.04.2024 05:47"
"Muuli VKM","14.04.2024 05:40","835 μS/cm","685.46 NTU","8.63 mg/L","7.55","14.04.2024 05:42"
"Muuli VKM","14.04.2024 05:35","833 μS/cm","682.44 NTU","8.63 mg/L","7.55","14.04.2024 05:37"
"Muuli VKM","14.04.2024 05:30","831 μS/cm","679.44 NTU","8.61 mg/L","7.55","14.04.2024 05:32"
"Muuli VKM","14.04.2024 05:25","830 μS/cm","676.25 NTU","8.63 mg/L","7.56","14.04.2024 05:27"
"Muuli VKM","14.04.2024 05:20","829 μS/cm","672.95 NTU","8.61 mg/L","7.55","14.04.2024 05:22"
"Muuli VKM","14.04.2024 05:15","828 μS/cm","669.16 NTU","8.64 mg/L","7.54","14.04.2024 05:17"
"Muuli VKM","14.04.2024 05:10","829 μS/cm","646.12 NTU","8.61 mg/L","7.51","14.04.2024 05:12"
"Muuli VKM","14.04.2024 05:05","829 μS/cm","620.5 NTU","8.57 mg/L","7.45","14.04.2024 05:07"
"Muuli VKM","14.04.2024 05:00","825 μS/cm","627.12 NTU","8.51 mg/L","7.43","14.04.2024 05:02"
"Muuli VKM","14.04.2024 04:55","825 μS/cm","627.92 NTU","8.51 mg/L","7.44","14.04.2024 04:57"
"Muuli VKM","14.04.2024 04:50","825 μS/cm","628.84 NTU","8.5 mg/L","7.44","14.04.2024 04:52"
"Muuli VKM","14.04.2024 04:45","826 μS/cm","629.66 NTU","8.53 mg/L","7.45","14.04.2024 04:47"
"Muuli VKM","14.04.2024 04:40","826 μS/cm","630.68 NTU","8.52 mg/L","7.45","14.04.2024 04:42"
"Muuli VKM","14.04.2024 04:35","826 μS/cm","631.62 NTU","8.53 mg/L","7.46","14.04.2024 04:37"
"Muuli VKM","14.04.2024 04:30","826 μS/cm","632.58 NTU","8.52 mg/L","7.46","14.04.2024 04:32"
"Muuli VKM","14.04.2024 04:25","826 μS/cm","633.63 NTU","8.52 mg/L","7.47","14.04.2024 04:27"
"Muuli VKM","14.04.2024 04:20","825 μS/cm","634.91 NTU","8.49 mg/L","7.47","14.04.2024 04:22"
"Muuli VKM","14.04.2024 04:15","825 μS/cm","635.9 NTU","8.54 mg/L","7.48","14.04.2024 04:17"
"Muuli VKM","14.04.2024 04:10","825 μS/cm","636.74 NTU","8.53 mg/L","7.49","14.04.2024 04:12"
"Muuli VKM","14.04.2024 04:05","825 μS/cm","637.73 NTU","8.54 mg/L","7.49","14.04.2024 04:07"
"Muuli VKM","14.04.2024 04:00","825 μS/cm","637.76 NTU","8.56 mg/L","7.5","14.04.2024 04:02"
